,tweet_id,favorites,retweets
1850,675349384339542016,4023,2362
1851,675334060156301312,2861,1353
1852,675166823650848770,3709,1683
1853,675153376133427200,6452,2733
1854,675149409102012420,3841,1761
1855,675147105808306176,965,252
1856,675146535592706048,1226,328
1857,675145476954566656,2188,944
1858,675135153782571009,1332,514
1859,675113801096802304,1999,816
1860,675111688094527488,987,264
1861,675109292475830276,2874,1183
1862,675047298674663426,1089,342
1863,675015141583413248,2784,1253
1864,675006312288268288,1009,236
1865,675003128568291329,1594,491
1866,674999807681908736,2300,1145
1867,674805413498527744,877,369
1868,674800520222154752,3078,893
1869,674793399141146624,2563,1134
1870,674790488185167872,1129,261
1871,674788554665512960,831,218
1872,674781762103414784,2050,1253
1873,674774481756377088,1151,494
1874,674767892831932416,1867,822
1875,674764817387900928,800,247
1876,674754018082705410,1393,466
1877,674752233200820224,1493,485
1878,674743008475090944,1439,577
1879,674742531037511680,501,53
1880,674739953134403584,1136,411
1881,674737130913071104,662,96
1882,674690135443775488,1176,485
1883,674670581682434048,1649,680
1884,674664755118911488,943,264
1885,674646392044941312,1470,519
1886,674644256330530816,1053,281
1887,674638615994089473,1717,604
1888,674632714662858753,1538,602
1889,674606911342424069,958,102
1890,674468880899788800,6370,2142
1891,674447403907457024,1087,369
1892,674436901579923456,1139,410
1893,674422304705744896,1467,556
1894,674416750885273600,698,146
1895,674410619106390016,1225,482
1896,674394782723014656,1533,595
1897,674372068062928900,863,322
1898,674330906434379776,575,76
1899,674318007229923329,1443,534
1900,674307341513269249,11570,7220
1901,674291837063053312,15047,6119
1902,674271431610523648,1601,756
1903,674269164442398721,922,233
1904,674265582246694913,1672,879
1905,674262580978937856,1331,470
1906,674255168825880576,1501,580
1907,674082852460433408,770,176
1908,674075285688614912,997,299
1909,674063288070742018,6494,2296
1910,674053186244734976,3393,1349
1911,674051556661161984,1474,500
1912,674045139690631169,1448,659
1913,674042553264685056,737,133
1914,674038233588723717,1126,425
1915,674036086168010753,862,221
1916,674024893172875264,1821,1272
1917,674019345211760640,1155,309
1918,674014384960745472,1591,672
1919,674008982932058114,1225,367
1920,673956914389192708,1985,1000
1921,673919437611909120,1188,379
1922,673906403526995968,3250,1674
1923,673887867907739649,949,259
1924,673716320723169284,3133,786
1925,673715861853720576,3601,2160
1926,673711475735838725,1054,304
1927,673709992831262724,860,284
1928,673708611235921920,1094,299
1929,673707060090052608,1112,404
1930,673705679337693185,1273,411
1931,673700254269775872,1465,591
1932,673697980713705472,3872,2023
1933,673689733134946305,1768,668
1934,673688752737402881,1286,510
1935,673686845050527744,1470,453
1936,673680198160809984,1396,482
1937,673662677122719744,1277,370
1938,673656262056419329,729,250
1939,673636718965334016,1131,373
1940,673612854080196609,1612,742
1941,673583129559498752,1211,380
1942,673580926094458881,848,276
1943,673576835670777856,1408,578
1944,673363615379013632,1043,314
1945,673359818736984064,1483,692
1946,673355879178194945,1514,600
1947,673352124999274496,1680,552
1948,673350198937153538,755,220
1949,673345638550134785,2568,1319
1950,673343217010679808,989,278
1951,673342308415348736,1296,605
1952,673320132811366400,13699,8203
1953,673317986296586240,885,266
1954,673295268553605120,7651,3262
1955,673270968295534593,1081,380
1956,673240798075449344,1439,753
1957,673213039743795200,2291,874
1958,673148804208660480,1723,650
1959,672997845381865473,2000,741
1960,672995267319328768,973,307
1961,672988786805112832,995,301
1962,672984142909456390,1270,559
1963,672980819271634944,1846,1032
1964,672975131468300288,1711,941
1965,672970152493887488,961,366
1966,672968025906282496,1333,560
1967,672964561327235073,1441,658
1968,672902681409806336,1386,519
1969,672898206762672129,914,436
1970,672884426393653248,1581,853
1971,672877615439593473,1049,380
1972,672834301050937345,1332,585
1973,672828477930868736,1271,506
1974,672640509974827008,985,330
1975,672622327801233409,1315,509
1976,672614745925664768,1239,600
1977,672609152938721280,1128,399
1978,672604026190569472,1131,411
1979,672594978741354496,1350,623
1980,672591762242805761,964,343
1981,672591271085670400,742,189
1982,672538107540070400,1047,378
1983,672523490734551040,649,177
1984,672488522314567680,1131,449
1985,672482722825261057,1149,621
1986,672481316919734272,724,128
1987,672475084225949696,1453,718
1988,672466075045466113,1374,553
1989,672272411274932228,6547,3486
1990,672267570918129665,1523,630
1991,672264251789176834,1160,347
1992,672256522047614977,2851,1596
1993,672254177670729728,1453,762
1994,672248013293752320,1746,627
1995,672245253877968896,699,162
1996,672239279297454080,909,329
1997,672231046314901505,1862,1041
1998,672222792075620352,797,216
1999,672205392827572224,2297,1186
2000,672169685991993344,1037,378
2001,672160042234327040,879,369
2002,672139350159835138,1774,733
2003,672125275208069120,2444,1170
2004,672095186491711488,1011,376
2005,672082170312290304,953,375
2006,672068090318987265,1313,528
2007,671896809300709376,8590,4271
2008,671891728106971137,1345,585
2009,671882082306625538,3515,1413
2010,671879137494245376,1445,701
2011,671874878652489728,1264,574
2012,671866342182637568,1136,515
2013,671855973984772097,919,459
2014,671789708968640512,7153,3581
2015,671768281401958400,1208,540
2016,671763349865160704,1711,948
2017,671744970634719232,1362,792
2018,671743150407421952,749,237
2019,671735591348891648,1474,777
2020,671729906628341761,8624,4471
2021,671561002136281088,13009,7420
2022,671550332464455680,928,212
2023,671547767500775424,1370,611
2024,671544874165002241,2014,1074
2025,671542985629241344,1105,580
2026,671538301157904385,940,406
2027,671536543010570240,1191,420
2028,671533943490011136,1034,591
2029,671528761649688577,848,265
2030,671520732782923777,1418,540
2031,671518598289059840,966,300
2032,671511350426865664,1630,743
2033,671504605491109889,7136,3637
2034,671497587707535361,930,455
2035,671488513339211776,1026,479
2036,671486386088865792,585,210
2037,671485057807351808,771,236
2038,671390180817915904,1437,750
2039,671362598324076544,1126,301
2040,671357843010908160,405,150
2041,671355857343524864,485,116
2042,671347597085433856,971,439
2043,671186162933985280,745,218
2044,671182547775299584,1141,353
2045,671166507850801152,886,360
2046,671163268581498880,1684,1135
2047,671159727754231808,379,84
2048,671154572044468225,725,225
2049,671151324042559489,680,158
2050,671147085991960577,684,232
2051,671141549288370177,1184,671
2052,671138694582165504,942,415
2053,671134062904504320,761,199
2054,671122204919246848,3551,2591
2055,671115716440031232,1381,794
2056,671109016219725825,1162,452
2057,670995969505435648,1118,300
2058,670842764863651840,24935,8961
2059,670840546554966016,602,199
2060,670838202509447168,1129,713
2061,670833812859932673,456,128
2062,670832455012716544,745,225
2063,670826280409919488,5637,4157
2064,670823764196741120,786,197
2065,670822709593571328,619,99
2066,670815497391357952,3215,1577
2067,670811965569282048,1146,276
2068,670807719151067136,1171,502
2069,670804601705242624,1998,983
2070,670803562457407488,346,89
2071,670797304698376195,744,243
2072,670792680469889025,841,285
2073,670789397210615808,670,246
2074,670786190031921152,608,206
2075,670783437142401025,832,406
2076,670782429121134593,1588,793
2077,670780561024270336,794,297
2078,670778058496974848,331,74
2079,670764103623966721,1086,436
2080,670755717859713024,447,114
2081,670733412878163972,977,524
2082,670727704916926465,838,370
2083,670717338665226240,1228,509
2084,670704688707301377,774,383
2085,670691627984359425,597,250
2086,670679630144274432,756,290
2087,670676092097810432,252,44
2088,670668383499735048,10868,5178
2089,670474236058800128,1554,782
2090,670468609693655041,356,87
2091,670465786746662913,979,566
2092,670452855871037440,557,213
2093,670449342516494336,1210,685
2094,670444955656130560,6822,2031
2095,670442337873600512,651,202
2096,670435821946826752,1066,530
2097,670434127938719744,1425,661
2098,670433248821026816,331,117
2099,670428280563085312,1404,649
2100,670427002554466305,524,167
2101,670421925039075328,1328,651
2102,670420569653809152,635,322
2103,670417414769758208,578,325
2104,670411370698022913,2055,923
2105,670408998013820928,565,231
2106,670403879788544000,439,161
2107,670385711116361728,566,217
2108,670374371102445568,752,277
2109,670361874861563904,332,69
2110,670338931251150849,432,113
2111,670319130621435904,3914,1253
2112,670303360680108032,432,139
2113,670290420111441920,717,293
2114,670093938074779648,1044,344
2115,670086499208155136,707,261
2116,670079681849372674,2250,1275
2117,670073503555706880,1596,811
2118,670069087419133954,639,250
2119,670061506722140161,779,351
2120,670055038660800512,680,340
2121,670046952931721218,655,181
2122,670040295598354432,769,115
2123,670037189829525505,597,286
2124,670003130994700288,338,95
2125,669993076832759809,329,86
2126,669972011175813120,452,167
2127,669970042633789440,307,62
2128,669942763794931712,515,170
2129,669926384437997569,382,108
2130,669923323644657664,240,59
2131,669753178989142016,828,411
2132,669749430875258880,271,67
2133,669684865554620416,528,91
2134,669683899023405056,395,114
2135,669682095984410625,358,136
2136,669680153564442624,678,296
2137,669661792646373376,816,452
2138,669625907762618368,3580,1857
2139,669603084620980224,957,371
2140,669597912108789760,519,154
2141,669583744538451968,1511,949
2142,669573570759163904,441,145
2143,669571471778410496,1613,1043
2144,669567591774625800,240,58
2145,669564461267722241,392,128
2146,669393256313184256,373,79
2147,669375718304980992,1356,751
2148,669371483794317312,504,186
2149,669367896104181761,472,163
2150,669363888236994561,635,235
2151,669359674819481600,374,127
2152,669354382627049472,2749,1301
2153,669353438988365824,655,266
2154,669351434509529089,448,192
2155,669328503091937280,1026,426
2156,669327207240699904,585,119
2157,669324657376567296,503,213
2158,669216679721873412,1203,414
2159,669214165781868544,446,173
2160,669203728096960512,1017,491
2161,669037058363662336,667,321
2162,669015743032369152,754,382
2163,669006782128353280,586,257
2164,669000397445533696,21151,6525
2165,668994913074286592,448,238
2166,668992363537309700,751,355
2167,668989615043424256,691,337
2168,668988183816871936,909,484
2169,668986018524233728,563,173
2170,668981893510119424,545,317
2171,668979806671884288,805,356
2172,668975677807423489,1325,596
2173,668967877119254528,148,25
2174,668960084974809088,714,245
2175,668955713004314625,285,74
2176,668932921458302977,270,59
2177,668902994700836864,324,103
2178,668892474547511297,400,154
2179,668872652652679168,535,308
2180,668852170888998912,459,171
2181,668826086256599040,441,141
2182,668815180734689280,581,278
2183,668779399630725120,714,380
2184,668655139528511488,541,223
2185,668645506898350081,908,549
2186,668643542311546881,891,543
2187,668641109086707712,1096,552
2188,668636665813057536,1057,500
2189,668633411083464705,2861,1690
2190,668631377374486528,730,325
2191,668627278264475648,323,118
2192,668625577880875008,394,138
2193,668623201287675904,1454,792
2194,668620235289837568,205,44
2195,668614819948453888,620,321
2196,668587383441514497,1687,1102
2197,668567822092664832,248,57
2198,668544745690562560,527,232
2199,668542336805281792,468,221
2200,668537837512433665,255,77
2201,668528771708952576,469,232
2202,668507509523615744,330,111
2203,668496999348633600,420,135
2204,668484198282485761,433,241
2205,668480044826800133,469,152
2206,668466899341221888,893,526
2207,668297328638447616,628,304
2208,668291999406125056,247,32
2209,668286279830867968,511,142
2210,668274247790391296,834,235
2211,668268907921326080,560,243
2212,668256321989451776,1317,633
2213,668248472370458624,1007,501
2214,668237644992782336,6283,2908
2215,668226093875376128,304,106
2216,668221241640230912,515,203
2217,668204964695683073,558,200
2218,668190681446379520,661,200
2219,668171859951755264,498,201
2220,668154635664932864,504,323
2221,668142349051129856,571,294
2222,668113020489474048,672,248
2223,667937095915278337,1277,808
2224,667924896115245057,306,113
2225,667915453470232577,212,58
2226,667911425562669056,494,310
2227,667902449697558528,859,383
2228,667886921285246976,1905,1113
2229,667885044254572545,825,499
2230,667878741721415682,394,122
2231,667873844930215936,632,416
2232,667866724293877760,3028,1052
2233,667861340749471744,244,78
2234,667832474953625600,292,63
2235,667806454573760512,1065,505
2236,667801013445750784,330,97
2237,667793409583771648,707,336
2238,667782464991965184,414,248
2239,667773195014021121,237,58
2240,667766675769573376,445,220
2241,667728196545200128,379,152
2242,667724302356258817,488,324
2243,667550904950915073,0,35
2244,667550882905632768,0,33
2245,667549055577362432,5839,2322
2246,667546741521195010,336,126
2247,667544320556335104,874,532
2248,667538891197542400,205,66
2249,667534815156183040,825,549
2250,667530908589760512,472,244
2251,667524857454854144,1710,1124
2252,667517642048163840,369,194
2253,667509364010450944,6819,2159
2254,667502640335572993,537,222
2255,667495797102141441,522,274
2256,667491009379606528,532,232
2257,667470559035432960,257,100
2258,667455448082227200,192,60
2259,667453023279554560,314,91
2260,667443425659232256,784,588
2261,667437278097252352,451,242
2262,667435689202614272,305,84
2263,667405339315146752,468,221
2264,667393430834667520,196,58
2265,667369227918143488,367,166
2266,667211855547486208,495,244
2267,667200525029539841,616,263
2268,667192066997374976,385,109
2269,667188689915760640,744,421
2270,667182792070062081,14383,6262
2271,667177989038297088,192,55
2272,667176164155375616,612,464
2273,667174963120574464,245,84
2274,667171260800061440,221,91
2275,667165590075940865,2700,1147
2276,667160273090932737,257,62
2277,667152164079423490,47893,17244
2278,667138269671505920,4621,2228
2279,667119796878725120,330,128
2280,667090893657276420,332,129
2281,667073648344346624,404,123
2282,667070482143944705,82,14
2283,667065535570550784,166,48
2284,667062181243039745,218,55
2285,667044094246576128,183,51
2286,667012601033924608,448,225
2287,666996132027977728,244,94
2288,666983947667116034,2551,987
2289,666837028449972224,818,556
2290,666835007768551424,213,80
2291,666826780179869698,254,97
2292,666817836334096384,517,251
2293,666804364988780544,240,94
2294,666786068205871104,759,487
2295,666781792255496192,387,195
2296,666776908487630848,351,175
2297,666739327293083650,236,66
2298,666701168228331520,430,219
2299,666691418707132416,186,47
2300,666649482315059201,1117,624
2301,666644823164719104,230,81
2302,666454714377183233,516,208
2303,666447344410484738,104,20
2304,666437273139982337,124,48
2305,666435652385423360,164,53
2306,666430724426358785,312,195
2307,666428276349472768,164,83
2308,666421158376562688,313,111
2309,666418789513326592,122,45
2310,666411507551481857,438,323
2311,666407126856765440,105,40
2312,666396247373291520,164,84
2313,666373753744588802,185,90
2314,666362758909284353,763,562
2315,666353288456101888,215,71
2316,666345417576210432,288,133
2317,666337882303524864,193,90
2318,666293911632134144,490,347
2319,666287406224695296,143,64
2320,666273097616637952,171,76
2321,666268910803644416,100,35
2322,666104133288665088,14074,6430
2323,666102155909144576,78,12
2324,666099513787052032,151,66
2325,666094000022159362,161,72
2326,666082916733198337,114,44
2327,666073100786774016,316,160
2328,666071193221509120,142,59
2329,666063827256086533,465,213
2330,666058600524156928,109,57
2331,666057090499244032,290,139
2332,666055525042405380,429,237
2333,666051853826850816,1204,837
2334,666050758794694657,130,59
2335,666049248165822465,106,41
2336,666044226329800704,293,139
2337,666033412701032449,123,43
2338,666029285002620928,125,47
2339,666020888022790149,2530,501
